sender_name,sv_country,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
bloxroute-fra,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
bloxroute-fra,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
bloxroute-fra,Finland,0,4,0.0,0.0,0.4898908364545974,suppressed
bloxroute-quic-fra,Singapore,8,1078,0.0074211502782931356,0.0037651244850216157,0.014575325179685385,inferential
bloxroute-quic-fra,United States,23,4420,0.005203619909502262,0.003470022384247352,0.007796533907302219,inferential
bloxroute-quic-fra,Lithuania,5,1056,0.004734848484848485,0.002024089084276692,0.011035844272261165,inferential
bloxroute-quic-fra,Germany,29,5455,0.005316223648029331,0.003704136949528166,0.007624541358351123,inferential
bloxroute-quic-fra,Switzerland,0,108,0.0,0.0,0.034347359746557046,inferential
bloxroute-quic-fra,Canada,5,896,0.005580357142857143,0.0023858804709663752,0.01299622788269221,inferential
bloxroute-quic-fra,Netherlands,20,4392,0.004553734061930784,0.002949842964394542,0.007023551033408056,inferential
bloxroute-quic-fra,United Kingdom,23,1802,0.012763596004439512,0.008520012206786245,0.01908011768127332,inferential
bloxroute-quic-fra,France,4,231,0.017316017316017316,0.006753942965300814,0.04366926118339809,inferential
bloxroute-quic-fra,Japan,53,1393,0.03804737975592247,0.029205075615646142,0.049430519087728095,inferential
bloxroute-quic-fra,Hong Kong S.A.R.,3,187,0.016042780748663103,0.005470736530942953,0.04609803097643976,inferential
bloxroute-quic-fra,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
bloxroute-quic-fra,Brazil,8,196,0.04081632653061224,0.0208249653645253,0.0784610333355577,inferential
bloxroute-quic-fra,Ireland,0,385,0.0,0.0,0.009879241869796433,inferential
bloxroute-quic-fra,Sweden,1,304,0.003289473684210526,0.000580909073598302,0.01839463386682336,inferential
bloxroute-quic-fra,Russia,1,16,0.0625,0.011119344764642547,0.28328737570298945,indicative
bloxroute-quic-fra,Czechia,0,56,0.0,6.938893903907228e-18,0.06419393671876344,inferential
