leader_identity,leader_name,sender_name,land_count,n_triggers,land_rate
JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,astralane-fra,8,644,0.0124
JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,bloxroute-fra,7,644,0.0109
JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,bloxroute-quic-fra,6,644,0.0093
JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,triton-fra,5,644,0.0078
JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,blockrazor,4,644,0.0062
JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,nozomi-fra,4,644,0.0062
JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,helius-fra,3,644,0.0047
JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,syncro-fra,1,644,0.0016
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,0slot-de1,354,448,0.7902
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,astralane-quic-fra,26,448,0.058
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,astralane-fra,19,448,0.0424
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,nozomi-fra,4,448,0.0089
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,bloxroute-fra,2,448,0.0045
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,triton-fra,2,448,0.0045
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,helius-dual,1,448,0.0022
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,syncro-fra,1,448,0.0022
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,helius-dual,145,428,0.3388
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,nextblock-quic-fra,86,428,0.2009
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,astralane-fra,58,428,0.1355
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,astralane-quic-fra,48,428,0.1121
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,triton-fra,16,428,0.0374
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,nozomi-fra,11,428,0.0257
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,0slot-de1,9,428,0.021
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,allenhark-quic-fra,9,428,0.021
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,blockrazor,8,428,0.0187
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,helius-fra,5,428,0.0117
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,bloxroute-fra,4,428,0.0093
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,bloxroute-quic-fra,3,428,0.007
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,allenhark-quic-ams,1,428,0.0023
E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,syncro-fra,1,428,0.0023
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,nextblock-quic-fra,87,365,0.2384
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,astralane-fra,46,365,0.126
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,triton-fra,39,365,0.1068
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,nozomi-fra,34,365,0.0932
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,astralane-quic-fra,32,365,0.0877
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,0slot-de1,17,365,0.0466
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,allenhark-quic-fra,9,365,0.0247
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,allenhark-quic-ams,5,365,0.0137
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,bloxroute-quic-fra,5,365,0.0137
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,helius-dual,5,365,0.0137
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,blockrazor,2,365,0.0055
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,bloxroute-fra,2,365,0.0055
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,helius-fra,2,365,0.0055
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,astralane-fra,103,335,0.3075
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,astralane-quic-fra,65,335,0.194
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,0slot-de1,26,335,0.0776
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,triton-fra,20,335,0.0597
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,nextblock-quic-fra,18,335,0.0537
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,bloxroute-fra,9,335,0.0269
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,allenhark-quic-fra,7,335,0.0209
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,allenhark-quic-ams,2,335,0.006
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,blockrazor,2,335,0.006
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,nozomi-fra,2,335,0.006
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,bloxroute-quic-fra,1,335,0.003
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,helius-dual,1,335,0.003
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,helius-fra,1,335,0.003
CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,astralane-fra,103,327,0.315
CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,astralane-quic-fra,80,327,0.2446
CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,nozomi-fra,61,327,0.1865
CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,nextblock-quic-fra,11,327,0.0336
CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,triton-fra,8,327,0.0245
CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,0slot-de1,6,327,0.0183
CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,helius-dual,1,327,0.0031
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,nextblock-quic-fra,59,321,0.1838
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,triton-fra,48,321,0.1495
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,nozomi-fra,29,321,0.0903
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,helius-dual,23,321,0.0717
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,0slot-de1,17,321,0.053
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,allenhark-quic-fra,16,321,0.0498
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,astralane-quic-fra,15,321,0.0467
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,helius-fra,15,321,0.0467
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,astralane-fra,7,321,0.0218
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,bloxroute-fra,7,321,0.0218
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,blockrazor,6,321,0.0187
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,bloxroute-quic-fra,5,321,0.0156
5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,syncro-fra,1,321,0.0031
9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,0slot-de1,187,298,0.6275
9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,triton-fra,16,298,0.0537
9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,allenhark-quic-fra,13,298,0.0436
9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,astralane-fra,11,298,0.0369
9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,astralane-quic-fra,10,298,0.0336
9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,nozomi-fra,8,298,0.0268
9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,allenhark-quic-ams,1,298,0.0034
9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,bloxroute-fra,1,298,0.0034
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,helius-dual,236,288,0.8194
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,0slot-de1,23,288,0.0799
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,astralane-fra,2,288,0.0069
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,nozomi-fra,2,288,0.0069
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,triton-fra,2,288,0.0069
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,allenhark-quic-fra,1,288,0.0035
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,astralane-quic-fra,1,288,0.0035
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,nextblock-quic-fra,1,288,0.0035
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,astralane-fra,103,283,0.364
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,astralane-quic-fra,58,283,0.2049
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,nextblock-quic-fra,30,283,0.106
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,helius-dual,22,283,0.0777
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,0slot-de1,4,283,0.0141
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,allenhark-quic-fra,3,283,0.0106
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,blockrazor,2,283,0.0071
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,nozomi-fra,2,283,0.0071
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,allenhark-quic-ams,1,283,0.0035
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,helius-fra,1,283,0.0035
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,triton-fra,1,283,0.0035
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,0slot-de1,154,244,0.6311
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,triton-fra,22,244,0.0902
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,astralane-fra,8,244,0.0328
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,nozomi-fra,6,244,0.0246
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,astralane-quic-fra,5,244,0.0205
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,allenhark-quic-fra,2,244,0.0082
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,bloxroute-quic-fra,2,244,0.0082
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,helius-fra,1,244,0.0041
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,astralane-fra,71,238,0.2983
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,astralane-quic-fra,64,238,0.2689
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,nozomi-fra,31,238,0.1303
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,0slot-de1,11,238,0.0462
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,triton-fra,4,238,0.0168
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,blockrazor,1,238,0.0042
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,nextblock-quic-fra,1,238,0.0042
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,nextblock-quic-fra,72,236,0.3051
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,astralane-fra,31,236,0.1314
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,astralane-quic-fra,31,236,0.1314
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,triton-fra,27,236,0.1144
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,0slot-de1,18,236,0.0763
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,helius-fra,11,236,0.0466
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,helius-dual,9,236,0.0381
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,bloxroute-fra,8,236,0.0339
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,nozomi-fra,5,236,0.0212
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,allenhark-quic-fra,4,236,0.0169
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,blockrazor,3,236,0.0127
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,bloxroute-quic-fra,3,236,0.0127
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,allenhark-quic-ams,1,236,0.0042
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,astralane-fra,70,233,0.3004
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,astralane-quic-fra,64,233,0.2747
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,nozomi-fra,45,233,0.1931
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,0slot-de1,8,233,0.0343
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,nextblock-quic-fra,3,233,0.0129
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,blockrazor,1,233,0.0043
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,helius-dual,1,233,0.0043
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,helius-fra,1,233,0.0043
Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,triton-fra,1,233,0.0043
DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,syncro-fra,198,232,0.8534
DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,0slot-de1,9,232,0.0388
DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,astralane-quic-fra,4,232,0.0172
DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,helius-dual,2,232,0.0086
DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,nozomi-fra,1,232,0.0043
DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,triton-fra,1,232,0.0043
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,astralane-fra,68,221,0.3077
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,astralane-quic-fra,42,221,0.19
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,nozomi-fra,40,221,0.181
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,0slot-de1,9,221,0.0407
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,nextblock-quic-fra,6,221,0.0271
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,triton-fra,4,221,0.0181
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,bloxroute-fra,2,221,0.009
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,helius-dual,1,221,0.0045
BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,astralane-fra,84,220,0.3818
BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,astralane-quic-fra,68,220,0.3091
BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,0slot-de1,10,220,0.0455
BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,nozomi-fra,7,220,0.0318
BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,triton-fra,4,220,0.0182
BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,blockrazor,2,220,0.0091
BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,bloxroute-fra,1,220,0.0045
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,astralane-quic-fra,69,217,0.318
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,astralane-fra,57,217,0.2627
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,nozomi-fra,35,217,0.1613
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,triton-fra,7,217,0.0323
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,0slot-de1,4,217,0.0184
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,nextblock-quic-fra,4,217,0.0184
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,allenhark-quic-fra,2,217,0.0092
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,blockrazor,1,217,0.0046
A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,syncro-fra,1,217,0.0046
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,0slot-de1,103,216,0.4769
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,triton-fra,86,216,0.3981
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,astralane-fra,6,216,0.0278
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,blockrazor,2,216,0.0093
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,syncro-fra,2,216,0.0093
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,bloxroute-quic-fra,1,216,0.0046
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,helius-dual,1,216,0.0046
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,nextblock-quic-fra,1,216,0.0046
krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,nozomi-fra,1,216,0.0046
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,astralane-fra,70,215,0.3256
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,astralane-quic-fra,49,215,0.2279
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,nozomi-fra,31,215,0.1442
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,0slot-de1,18,215,0.0837
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,triton-fra,6,215,0.0279
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,nextblock-quic-fra,5,215,0.0233
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,bloxroute-quic-fra,3,215,0.014
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,bloxroute-fra,2,215,0.0093
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,syncro-fra,1,215,0.0047
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,astralane-fra,80,212,0.3774
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,astralane-quic-fra,64,212,0.3019
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,0slot-de1,11,212,0.0519
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,triton-fra,8,212,0.0377
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,nozomi-fra,7,212,0.033
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,blockrazor,3,212,0.0142
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,allenhark-quic-ams,1,212,0.0047
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,helius-fra,1,212,0.0047
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,nextblock-quic-fra,1,212,0.0047
shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,syncro-fra,1,212,0.0047
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,astralane-fra,46,190,0.2421
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,astralane-quic-fra,46,190,0.2421
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,nozomi-fra,38,190,0.2
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,0slot-de1,10,190,0.0526
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,triton-fra,3,190,0.0158
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,blockrazor,2,190,0.0105
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,bloxroute-quic-fra,2,190,0.0105
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,allenhark-quic-fra,1,190,0.0053
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,bloxroute-fra,1,190,0.0053
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,nextblock-quic-fra,1,190,0.0053
J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,syncro-fra,1,190,0.0053
FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,astralane-fra,57,188,0.3032
FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,astralane-quic-fra,49,188,0.2606
FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,nozomi-fra,25,188,0.133
FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,0slot-de1,10,188,0.0532
FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,nextblock-quic-fra,4,188,0.0213
