trigger_id,slot,tick,leader_identity,leader_name,sv_continent,sv_country,n_senderror,n_unknownpending
20260610-164405#108953790767,425600745,47,7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,Alpha Pro | High APY🚀 100% Reliable ⭐ VIP Services,Europe,Germany,2,15
20260610-164405#108953791515,425600748,27,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,Europe,Netherlands,3,14
20260610-164405#108953792309,425600751,53,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,Europe,Netherlands,1,16
20260610-164405#108953792548,425600752,36,AiDoLWFKzNxSXKeZ4zym2TEPkg6F4kQ3YBA8WhANVPEq,AiDoL,Europe,Germany,0,17
20260610-164405#108953794862,425600761,46,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-164405#108953797947,425600773,59,sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,Dual Validator,Asia,Japan,1,16
20260610-164405#108953798160,425600774,16,sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,Dual Validator,Asia,Japan,3,14
20260610-164405#108953798414,425600775,14,sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,Dual Validator,Asia,Japan,2,15
20260610-164405#108953798702,425600776,46,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-164405#108953798944,425600777,32,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-164405#108953799218,425600778,50,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-164405#108953799487,425600779,63,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-164405#108953799995,425600781,59,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,1,16
20260610-164405#108953800507,425600783,59,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,2,15
20260610-164405#108953800730,425600784,26,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,3,14
20260610-164405#108953800979,425600785,19,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,0,17
20260610-164405#108953801246,425600786,30,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,2,15
20260610-164405#108953802040,425600789,56,HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,North America,United States,2,15
20260610-164405#108953803285,425600794,21,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,,Europe,Netherlands,2,15
20260610-164405#108953803569,425600795,49,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,,Europe,Netherlands,2,15
20260610-164405#108953804593,425600799,49,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,Hamsa,Europe,Lithuania,0,17
20260610-164405#108953804845,425600800,45,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,,Europe,Netherlands,3,14
20260610-164405#108953805065,425600801,9,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,,Europe,Netherlands,2,15
20260610-164405#108953806631,425600807,39,8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,JStaking: 0% fee · top returns,Europe,Germany,1,16
20260610-164405#108953807922,425600812,50,FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS,Vnode,North America,United States,3,14
20260610-164405#108953809195,425600817,43,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,,Europe,Switzerland,3,14
20260610-164405#108953809442,425600818,34,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,,Europe,Switzerland,0,17
20260610-164405#108953809685,425600819,21,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,,Europe,Switzerland,2,15
20260610-164405#108953811232,425600825,32,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,Sanctum,Europe,Germany,3,14
20260610-164405#108953811743,425600827,31,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,Sanctum,Europe,Germany,0,17
20260610-164405#108953813799,425600835,39,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,,Asia,Singapore,0,17
20260610-164405#108953814030,425600836,14,7EzbSahSfSjeRexHcNDLDpzHBAGBLjLKtjbmuoQnEtjE,Gate Earn,North America,United States,1,16
20260610-164405#108953816623,425600846,47,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,North America,United States,3,14
20260610-164405#108953820189,425600860,29,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,,Europe,Lithuania,0,17
20260610-164405#108953821712,425600866,16,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,Drift,Europe,Netherlands,3,14
20260610-164405#108953822520,425600869,56,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,Europe,United Kingdom,2,15
20260610-164405#108953823286,425600872,54,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,,Asia,Japan,2,15
20260610-164405#108953823530,425600873,42,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,,Asia,Japan,3,14
20260610-164405#108953824063,425600875,63,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,,Asia,Japan,0,17
20260610-164405#108953824314,425600876,58,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,Europe,United Kingdom,2,15
20260610-164405#108953829125,425600895,5,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Europe,Germany,3,14
20260610-164405#108953830413,425600900,13,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,Europe,Germany,3,14
20260610-164405#108953830700,425600901,44,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,Europe,Germany,1,16
20260610-164405#108953833243,425600911,27,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,North America,United States,3,14
20260610-164405#108953833740,425600913,12,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,,Asia,Japan,1,16
20260610-164405#108953834004,425600914,20,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,,Asia,Japan,2,15
20260610-164405#108953836306,425600923,18,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,0,17
20260610-164405#108953837631,425600928,63,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,2,15
20260610-164405#108953837883,425600929,59,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,2,15
20260610-164405#108953840419,425600939,35,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,Shinobi Systems 🚀 stakeview.app,North America,United States,0,17
20260610-164405#108953840688,425600940,48,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Europe,Netherlands,2,15
20260610-164405#108953840943,425600941,47,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Europe,Netherlands,3,14
20260610-164405#108953841420,425600943,12,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Europe,Netherlands,1,16
20260610-164405#108953841699,425600944,35,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,0,17
20260610-164405#108953843225,425600950,25,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,Europe,Netherlands,1,16
20260610-164405#108953847344,425600966,48,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,Luganodes,Europe,Germany,0,17
20260610-164405#108953848082,425600969,18,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,Europe,Netherlands,1,16
20260610-164405#108953849145,425600973,57,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,3,14
20260610-164405#108953849377,425600974,33,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,2,15
20260610-164405#108953849616,425600975,16,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,3,14
20260610-164405#108953849905,425600976,49,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,,Europe,Germany,1,16
20260610-164405#108953850430,425600978,62,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,,Europe,Germany,2,15
20260610-164405#108953850670,425600979,46,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,,Europe,Germany,1,16
20260610-164405#108953850881,425600980,1,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,3,14
20260610-164405#108953851157,425600981,21,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,2,15
20260610-164405#108953853711,425600991,15,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,Europe,Germany,3,14
20260610-164405#108953853972,425600992,20,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,2,15
20260610-164405#108953854223,425600993,15,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,1,16
20260610-164405#108953855005,425600996,29,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,0,17
20260610-164405#108953855281,425600997,49,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,3,14
20260610-164405#108953855497,425600998,9,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,2,15
20260610-164405#108953856038,425601000,38,FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ,Prompt Logic,Asia,Japan,0,17
20260610-164405#108953857323,425601005,43,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,3,14
20260610-164405#108953857844,425601007,52,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,2,15
20260610-164405#108953860865,425601019,1,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,Asymmetric Research,Europe,Netherlands,3,14
20260610-164405#108953864507,425601033,59,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,Flash,Europe,Lithuania,3,14
20260610-164405#108953864979,425601035,19,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,Flash,Europe,Lithuania,3,14
20260610-164405#108953866527,425601041,31,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,3,14
20260610-164405#108953866763,425601042,11,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,3,14
20260610-164405#108953869093,425601051,37,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,Twinstake,North America,,1,16
20260610-164405#108953874462,425601072,30,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Europe,Germany,2,15
20260610-164405#108953887260,425601122,28,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-164405#108953888809,425601128,41,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,0,17
20260610-164405#108953889328,425601130,48,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,2,15
20260610-164405#108953890084,425601133,36,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,3,14
20260610-164405#108953890330,425601134,26,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,2,15
20260610-164405#108953890575,425601135,15,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,3,14
20260610-164405#108953890865,425601136,49,8W8v28d1fBZE1fkaaHbowJM4hGZGnVHWNK1NyhUsob6Z,Michigan Blockchain,Europe,Germany,0,17
20260610-164405#108953891648,425601139,64,8W8v28d1fBZE1fkaaHbowJM4hGZGnVHWNK1NyhUsob6Z,Michigan Blockchain,Europe,Germany,3,14
20260610-164405#108953891856,425601140,16,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,Europe,Netherlands,1,16
20260610-164405#108953892099,425601141,3,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,Europe,Netherlands,2,15
20260610-164405#108953892923,425601144,59,E5UXkzUxqEXpeDf3WsrMZHTs2ZSSBpAz7G4hpGwgRGDT,QubitNexus,Europe,Germany,2,15
20260610-164405#108953893427,425601146,51,E5UXkzUxqEXpeDf3WsrMZHTs2ZSSBpAz7G4hpGwgRGDT,QubitNexus,Europe,Germany,0,17
20260610-164405#108953895703,425601155,23,5RvfTSowms7BTYaBj8SxVjj7ELAAKdQadKsuNpmBAwCs,,Europe,Germany,3,14
20260610-164405#108953895943,425601156,7,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Europe,Germany,2,15
20260610-164405#108953896509,425601158,61,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Europe,Germany,1,16
20260610-164405#108953896742,425601159,38,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Europe,Germany,3,14
20260610-164405#108953897477,425601162,5,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,0,17
20260610-164405#108953899060,425601168,52,9iFPQbP1jGkj67sXg6YLLGRUBVEDMcapdS6jmCZSnz8R,,Europe,Germany,3,14
20260610-164405#108953899313,425601169,49,9iFPQbP1jGkj67sXg6YLLGRUBVEDMcapdS6jmCZSnz8R,,Europe,Germany,2,15
20260610-164405#108953900047,425601172,15,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,1,16
20260610-164405#108953900303,425601173,15,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,0,17
20260610-164405#108953901090,425601176,34,GBQ2GvTzmjXMu97dr7WUnLKYTNim1aoZsYS53KYXAAAA,Bitwise Onchain Solutions | Jito BAM,Europe,Netherlands,1,16
20260610-164405#108953903627,425601186,11,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Europe,Netherlands,1,16
20260610-164405#108953903875,425601187,3,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Europe,Netherlands,0,17
20260610-164405#108953904135,425601188,7,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,2,15
20260610-164405#108953904950,425601191,54,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,0,17
20260610-164405#108953905158,425601192,6,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,AG 0% fee + ALL MEV profit share,Europe,Germany,2,15
20260610-164405#108953905937,425601195,17,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,AG 0% fee + ALL MEV profit share,Europe,Germany,3,14
20260610-164405#108953906220,425601196,44,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,Luganodes,Europe,Germany,2,15
20260610-164405#108953906701,425601198,13,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,Luganodes,Europe,Germany,1,16
20260610-164405#108953912344,425601220,24,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,Europe,Netherlands,1,16
20260610-164405#108953915179,425601231,43,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,Titan Analytics,Asia,Japan,3,14
20260610-164405#108953919532,425601248,44,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,,Europe,Germany,1,16
20260610-164405#108953920276,425601251,20,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,,Europe,Germany,0,17
20260610-164405#108953921821,425601257,29,6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U,Solana Mobile Validator,North America,United States,1,16
20260610-164405#108953922050,425601258,2,6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U,Solana Mobile Validator,North America,United States,2,15
20260610-164405#108953924151,425601266,55,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,3,14
20260610-164405#108953926146,425601274,2,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,,Europe,Germany,3,14
20260610-164405#108953927174,425601278,6,CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL,,Europe,Netherlands,3,14
20260610-164405#108953927967,425601281,31,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,2,15
20260610-164405#108953928717,425601284,13,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,Europe,Germany,2,15
20260610-164405#108953934095,425601305,15,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-164405#108953935137,425601309,33,FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,Temporal Topaz,North America,United States,3,14
20260610-164405#108953936436,425601314,52,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,2,15
20260610-164405#108953938710,425601323,22,8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,,North America,Canada,2,15
20260610-164405#108953939261,425601325,61,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,Europe,Netherlands,2,15
20260610-164405#108953940031,425601328,63,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,2,15
20260610-164405#108953941303,425601333,55,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,2,15
20260610-164405#108953941777,425601335,17,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,1,16
20260610-164405#108953950001,425601367,49,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,North America,United States,0,17
20260610-164405#108953954595,425601385,35,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,2,15
20260610-164405#108953954827,425601386,11,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,3,14
20260610-164405#108953956368,425601392,16,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,2,15
20260610-164405#108953957389,425601396,13,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,0,17
20260610-164405#108953957644,425601397,12,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,1,16
20260610-164405#108953957934,425601398,46,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,1,16
20260610-164405#108953959722,425601405,42,DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8,Temporal Emerald,Europe,Netherlands,3,14
20260610-164405#108953959947,425601406,11,DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8,Temporal Emerald,Europe,Netherlands,2,15
20260610-164405#108953960216,425601407,24,DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8,Temporal Emerald,Europe,Netherlands,3,14
20260610-164405#108953960721,425601409,17,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,Coinbase 03,Asia,Japan,3,14
20260610-164405#108953963577,425601420,57,BiGcsiuFCLuiTzXoQgfLdge9sfpwr55YzdT8Kp7bCXmS,,Europe,Netherlands,2,15
20260610-164405#108953965827,425601429,3,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,1,16
20260610-164405#108953967901,425601437,29,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,Drift,Europe,Netherlands,3,14
20260610-164405#108953968159,425601438,31,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,Drift,Europe,Netherlands,2,15
20260610-164405#108953976112,425601469,48,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,Europe,Ireland,2,15
20260610-164405#108953976603,425601471,27,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,Europe,Ireland,0,17
20260610-164405#108953977394,425601474,50,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,,Europe,Netherlands,2,15
20260610-164405#108953982002,425601492,50,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,2,15
20260610-164405#108953983497,425601498,9,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,,Europe,Germany,3,14
20260610-164405#108953983806,425601499,62,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,,Europe,Germany,0,17
20260610-164405#108953986366,425601509,62,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,,Asia,Japan,1,16
20260610-164405#108953986585,425601510,25,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,,Asia,Japan,3,14
20260610-164405#108953988373,425601517,21,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,2,15
20260610-164405#108953990670,425601526,14,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,,Europe,Sweden,3,14
20260610-164405#108953992705,425601534,1,Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,GXFC Validator,Europe,Netherlands,3,14
20260610-164405#108953993748,425601538,20,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,Europe,Germany,1,16
20260610-164405#108953994269,425601540,29,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,2,15
20260610-164405#108953996840,425601550,40,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,,Europe,Lithuania,2,15
20260610-164405#108953999900,425601562,28,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,North America,United States,3,14
20260610-164405#108954000694,425601565,54,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,2,15
20260610-164405#108954000910,425601566,14,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,1,16
20260610-164405#108954001688,425601569,24,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,0,17
20260610-164405#108954002185,425601571,9,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,2,15
20260610-164405#108954002453,425601572,21,HTeRsa3gm3CGrizMoCrtWj4uBZ1NKYcGqh8jfBu2u3Jo,,Europe,United Kingdom,3,14
20260610-164405#108954002986,425601574,42,HTeRsa3gm3CGrizMoCrtWj4uBZ1NKYcGqh8jfBu2u3Jo,,Europe,United Kingdom,0,17
20260610-164405#108954007056,425601590,16,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,,Europe,Netherlands,1,16
20260610-164405#108954008381,425601595,61,3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW,OtterSec,North America,United States,2,15
20260610-164405#108954013699,425601616,3,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,,Europe,Netherlands,2,15
20260610-164405#108954013971,425601617,19,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,,Europe,Netherlands,3,14
20260610-164405#108954014238,425601618,30,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,,Europe,Netherlands,2,15
20260610-164405#108954015531,425601623,43,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,0,17
20260610-164405#108954018057,425601633,9,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,Europe,Ireland,2,15
20260610-164405#108954018351,425601634,47,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,Europe,Ireland,2,15
20260610-164405#108954018564,425601635,4,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,Europe,Ireland,2,15
20260610-164405#108954019090,425601637,18,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Europe,Germany,3,14
20260610-164405#108954020659,425601643,51,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Europe,Germany,2,15
20260610-164405#108954020896,425601644,32,PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,Europe,France,0,17
20260610-164405#108954022443,425601650,43,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,,Europe,Netherlands,3,14
